"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"38UVZ9VT","book","2001","Millán, José Antonio","Internet y el español","","84-931542-7-X","","","","","2001","2013-08-22 09:18:39","2024-03-19 21:01:18","","","289","","","","","","Biblioteca Fundación Retevisión","","","","Fundación Retevisión","Madrid","Spanish","","","","","Library of Congress ISBN","ZA4201 .M55 2001","00056","","","","#nosource","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B3U9CBZV","book","2006","Cerezo, José M.","La blogosfera hispana: pioneros de la cultura digital","","","","","http://www.fundacionorange.es/areas/25_publicaciones/la_blogosfera_hispana.pdf","","2006","2013-09-13 07:53:53","2024-03-19 21:01:17","","","","","","","","","","","","","Fundación France Telecom España","","Spanish","","","","","","","00002","","","","#nosource","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SSGUF7XU","book","2001","Castells, Manuel","La Galaxia Internet","","","","","","","2001","2013-08-14 12:10:22","2024-03-19 21:01:16","","","","","","","","","","","","","Plaza & Janés","Barcelona","Spanish","","","","","","","00028","","","","#nosource","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B4DB5U94","book","1996","Millán, José Antonio","La edición electrónica y multimedia","","","","","","","1996","2013-08-18 10:03:37","2024-03-19 21:01:16","","","","","","","","","","","","","Tesitex","Salamanca","Spanish","","","","","","","00005","","","","#nosource","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"36QXTBCH","book","2014","","Humanidades Digitales: desafíos, logros y perspectivas de futuro","","","","","http://www.janusdigital.es/anexo.htm?id=5","","2014-11-04","2014-05-11 14:42:02","2024-03-19 21:01:11","2014-05-11 14:42:02","","","","","","","","","","","","SIELAE","A Coruña","","","","","","","","00005","","","","#nosource","","López Poza, Sagrario; Pena Sueiro, Nieves","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DM8CUNDT","book","2014","Escandell Montiel, Daniel","Escrituras para el siglo XXI. Literaturas y blogosfera","","","","","","","2014","2014-03-28 14:14:37","2024-03-19 21:01:10","","","342","","","","","","","","","","Iberoamericana / Vervuert","Madrid","","","","","","","","00000","","","","#nosource","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IQUJRKHN","book","2013","","Teatro e Internet en la década del siglo XXI","","","","","","","2013","2014-03-26 19:20:13","2024-03-19 21:01:10","","","556","","","","","","","","","","Verbum","Madrid","","","","","","","","00012","","","","#nosource","","Romera Castillo, José","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G49855EC","book","2006","Orihuela, José Luis","La Revolución de los blogs: cuando las bitácoras se convirtieron en el medio de comunicación de la gente","","","","","","","2006","2014-02-08 18:23:31","2024-03-19 21:01:09","","","283","","","","","","","","","","La Esfera de los Libros","Madrid","","","","","","","","00055","","","","#nosource","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PUXFNA6B","book","2011","","La propiedad intelectual en la era digital: límites e infracciones a los derechos de autor en internet","","","","","","","2011","2014-03-19 14:31:31","2024-03-19 21:01:09","","","","","","","","","","","","","La Ley. Grupo Wolters Kluwer","","","","","","","","","00000","","","","#nosource","","Mata Marín, Ricardo Manuel; Javato Martín, Antonio María","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NABDPDD9","book","2004","Pajares Tosca, Susana","Literatura digital: el paradigma hipertextual","","","","","","","2004","2013-08-13 08:12:13","2024-03-19 21:01:08","","","171","","","","","","","","","","Universidad de Extremadura","Cáceres","","","","","","","","00041","","","","#nosource; Hipertexto; Teoría","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MF53K9VH","book","2001","Reynal, Vicente","Las humanidades en la era digital","","0-8447-0112-3","","","http://books.google.co.uk/books?id=BJOQBxQOi2oC&lpg=PR7&ots=gtGfb0m8xJ&dq=humanidades%20digitales&lr&pg=PP1#v=onepage&q&f=false","","2001","2013-11-21 15:54:47","2024-03-19 21:01:08","","","","","","","","","","","","","Universidad de Puerto Rico","San Juan","","","","","","","","00001","","","","#nosource","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9USS79CK","book","2000","Vouillamoz, Núria","Literatura e hipermedia: la irrupción de la literatura interactiva","","","","","","","2000","2013-08-21 18:52:05","2024-03-19 21:01:08","","","207","","","","","","","","","","Paidós","Barcelona","Spanish","","","","","","","00087","","","","#nosource","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T9RBNGJE","book","2015","Pérez López, Mª Ángeles; Sánchez Aparicio, Vega","Letras y bytes. Escrituras y nuevas tecnologías","","","","","http://www.reichenberger.de/Pages/plit77.html","","2015","2015-08-23 19:40:57","2024-03-19 21:01:08","","","","","","","","","","","","","Edition Reichenberger","Kassel","","","","","","","","","","","","#nosource","","Noguerol, Francisca","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EAMAHI3N","book","1998","Moreno Hernández, Carlos","Literatura e hipertexto: de la cultura manuscrita a la cultura electrónica","","84-362-3683-1 978-84-362-3683-5","","","","","1998","2013-08-28 15:45:32","2024-03-19 21:01:08","","","","","","","","Literatura e hipertexto","","","","","Universidad Nacional de Educación a Distancia","Madrid","Spanish","","","","","Open WorldCat","","00031","","","","#nosource","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7JFKTFWC","book","2008","Pardo Salgado, Carmen","Las TIC: una reflexión filosófica","","","","","","La razón técnica se encarna hoy en las Tecnologías de la Información y la Comunicación y en sus efectos en la transformación de la producción y transmisión del saber. Con ella se insta a sustituir -en las sociedades postindustriales-, a la antigua mano de obra por un nuevo capital humano fundado en el conocimiento. En el ca mino hacia esta sociedad cohabitan los antiguos discursos ilustrados junto a la exigencia de una formación permanente que hace del conocimiento un valor de cambio. En esta situación y alejándonos tanto de un discurso que demoniza la técnica como de los discursos complacientes que hacen de ella la panacea para todos los males, interrogamos de nuevo nuestra relación con la técnica y sus nexos con el sistema económico, político y social en el que se encuentra.","2008","2014-12-31 12:38:05","2024-03-19 21:01:08","","","","","","","","","","","","","Laertes","Barcelona","","","","","","","","","","","","#nosource","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JQHKJZX8","book","2008","","Literaturas del texto al hipermedia","","978-84-7658-888-8 84-7658-888-7","","","","","2008","2013-08-26 07:53:28","2024-03-19 21:01:08","","","","","","","","","","","","","Anthropos","Rubí","Spanish","","","","","Open WorldCat","","00006","","","","#nosource","","Romero López, Dolores; Sanz Cabrerizo, Ángeles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8QKCASNZ","book","2013","","Imágenes de la tecnología y la globalización en las literaturas hispánicas","","","","","http://www.ibero-americana.net/cgi-bin/infodetail.cgi?doknr=521750&lang=es&txt=einleitung","Imágenes de la tecnología y la globalización en las literaturas hispánicas / Jesús Montoya Juárez, Ángel Esteban del Campo (eds.) recoge una serie de estudios donde se reflexiona sobre las conexiones de la literatura con las nuevas tecnología y los medios de comunicación.   Compuesta por ensayos de especialistas como Jorge Carrión, Francisca Noguerol, Daniel Mesa Gancedo o Doménico Chiappe, entre otros, se abordan algunas pautas sobre la última narrativa en español, los textos en la nueva identidad digital y el hibridismo tecnológico en la literatura hispánica actual.","2013","2014-03-01 14:19:38","2024-03-19 21:01:07","","","284","","","","","","","","","","Iberoamericana - Vervuert","Madrid - Frankfurt","","","","","","","","00000","","","","#nosource","","Montoya Juárez, Jesús; Esteban del Campo, Ángel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R6TMQXES","book","2019","Fry, Hannah","Hola mundo: cómo seguir siendo humanos en la era de los algoritmos","","978-84-17552-41-1","","","","","2019","2021-08-05 09:42:55","2024-03-19 21:01:07","","","","","","","","Hola mundo","","","","","","","Traducció de: Hello world : being human in the age of algorithms","","","","","Open WorldCat","","00000  OCLC: 1139473619","","","","#nosource","","","","Ramos, Francisco","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4HWSH3PA","book","2017","","Sustainable surfing","","978-1-138-93075-9","","","","","2017","2017-03-22 15:52:20","2024-03-19 21:01:06","","","","","","","","","","","","","Routledge","Abingdon, Oxon ; New York, NY","","","","","","Library of Congress ISBN","GV839.5 .S88 2017","00000","<p>Sustainability and surfing in a risk society / Gregory Borne -- Resource system boundaries, ecosystems, management, stakeholders / Steve Martin and Danny O'Obrien -- Technology, industry , and sustainability -- The technological epoch of surfing, its implications and impacts and the potential for sustainability to theme the next epoch / Leon Mach -- Towards more sustainable business practices in surf industry clusters / Anna Gerke -- Surfboard manufacturing technologies / Chris Gibson &amp; Andy Warren -- Surfing voices in coastal management : Gold Coast surf management plan / Dan Ware, Neil Lazarow and Rob Hales -- International surfing activism / Rob Hales, Neil Lazarow and Dan Ware -- Hedonic pricing and strategies for ensuring local value from surf driven coastal exploitation / Jason Scorse -- Localism and opportunity or barrier to achieving sustainability / Lindsay Usher -- Wilderness surfing experiences, development responses / Mark Orams -- Surfing spaces / Jon Anderson -- Culture, meaning and sustainability in surfing / Neil Lazarow and Rebecca Olive -- Nirvanification in the age of simulated surfing environments / Jess Ponting -- Sustainability and surfing : themes and synergies, future directions / Gregory Borne</p>","","","#nosource","Economic aspects; Environmental aspects; Sustainability; Environmental sustainability; Surfing","Borne, Gregory; Ponting, Jess","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBP2DCZM","book","2015","","Textos, pixeles y bits.  Reflexiones sobre la publicación digital","","","","","http://www.iib.unam.mx/index.php/publicaciones?start=3","Este libro, publicado en formato digital ―utilizando, precisamente, los nuevos formatos de edición―, es una excelente muestra del análisis sobre los retos actuales que enfrenta la producción editorial en el cada vez más acelerado campo tecnológico.   El uso de las redes sociales y la llamada Web 2.0 han permitido la publicación, por los mismos usuarios, de una enorme cantidad de material digital, como novelas electrónicas, fotografías, ilustraciones y blogs, lo cual ha generado otros tipos de difusión de las distintas formas del saber. Atendiendo estas premisas, los estudios que componen la presente obra buscan responder ―de acuerdo con las palabras de Isabel Galina Russell, coordinadora del volumen― a los siguientes puntos: problematización y definición de publicación digital en el contexto del resguardo de patrimonio bibliográfico; uso de la digitalización para apoyar las tareas de preservación y difusión de materiales históricos; desarrollo de nuevos tipos de publicaciones, en particular las aplicaciones literarias para iPad; reflexión acerca de los retos y dificultades para la preservación de documentación personal digital; relación entre oralidad y escritura en el texto digital y el papel del archivo sonoro; derechos de autor y discusión relativa al deliberado balance entre los controles para la protección de la propiedad intelectual y la importancia del conocimiento abierto y el bien común.   En definitiva, los textos aquí reunidos, los cuales conforman una visión plural y multidisciplinaria, ponen sobre la mesa una temática tan interesante como necesaria.","2015","2015-03-14 00:51:12","2024-03-19 21:01:06","","","","","","","","","","","","","","","es","","","","","","","00000","","","","#nosource; Publicación digital","","Galina Russell, Isabel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FVMG53NJ","book","2013","Fernández Travieso, Carlota","Estudio de codificación XML/TEI para Relaciones de Sucesos españolas","","978-84-695-9041-6","","","http://www.bidiso.es/sielae/upload/estaticas/file/FTCXMLTEI1.pdf","","2013","2014-06-22 21:54:00","2024-03-19 21:00:53","","","","","","","","","","","","","SIELAE (Seminario Interdisciplinar para el Estudio de la Literatura Áurea Española)","A Coruña","Spanish","","","","","","","","","","","#nosource; TEI; XML; Relaciones de sucesos; Historia del periodismo; SIELAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CERNJMFU","book","2013","","Escritorios electrónicos para las literaturas: nuevas herramientas digitales para la anotación colaborativa","","","","","http://eprints.ucm.es/23805/1/LuisPabloNu%C3%B1ez_EscritoriosElectrLiteraturas.pdf","El volumen recoge un conjunto de estudios relativos a la interacción entre las Humanidades y las nuevas tecnologías. Llevados a cabo por profesores e investigadores de las universidades Complutense, UNED, Universidad Federal de Santa Catarina (Brasil) y Grupo Ciberimaginario-ICONO14, tratan aspectos tales como la creación de repositorios de objetos de aprendizaje, la construcción de museos virtuales, la recuperación de la información mediante agrupación en retículos y la anotación colaborativa sobre documentos digitales, especialmente literarios. Se añade una breve historia de las anotaciones, desde la Edad Media hasta nuestros días (smartphones y tabletas). El libro va dirigido a informáticos interesados en la creación de herramientas para las humanidades digitales y a filólogos que quieran introducir las TICs en la enseñanza de la literatura en el aula. Debido al Programa de Colaboración Interuniversitaria Hispano-Brasileño con cuya ayuda se ha publicado este libro, algunos de los textos que se recogen en esta obra están escritos en español y otros en portugués.","2013","2014-03-19 14:36:18","2024-03-19 21:00:53","","","","","","","","","","","","","Universidad Complutense de Madrid","Madrid","","","","","","","","00000","","","","#nosource","","Pablo Núñez, Luis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N9X75I4A","book","2004","Scolari, Carlos","Hacer clic. Hacia una sociosemiótica de las interacciones digitales","","","","","","","2004","2014-02-07 15:06:10","2024-03-19 21:00:52","","","253","","","","","","","","","","Gedisa","Barcelona","","","","","","","","00132","","","","#nosource","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EHHTUETQ","book","2008","Scolari, Carlos","Hipermediaciones. Elementos para una Teoría de la Comunicación Digital Interactiva","","","","","","","2008","2014-02-07 15:07:23","2024-03-19 21:00:52","","","317","","","","","","","","","","Gedisa","Barcelona","","","","","","","","00209","","","","#nosource","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XQIWUAU7","book","2009","","Teoría y literatura artística en la sociedad digital: construcción y aplicabilidad de colecciones textuales informatizadas","","978-84-9704-462-2","","","","Las reflexiones e investigaciones que se han volcado en las páginas de este libro se centran en un ámbito muy concreto del complejo campo de la cultura digital: el de las colecciones de textos digitales. Su objetivo es triple: en primer lugar, aportar nuevas contribuciones a los estudios sobre sociedad digital e historia del arte, especialmente en relación con el desarrollo de plataformas digitales diseñadas como sistemas de información con fines investigadores, esto es, para la producción de conocimiento; en segundo lugar, presentar los primeros resultados del proyecto Atenea-TTC, un proyecto de I+D perteneciente al Plan Nacional de Arte y Humanidades que se lleva ejecutando en distintas universidades españolas y en centros extranjeros desde el año 2006 bajo el título Desarrollo de un tesauro terminológico-conceptual (TTC) de los discursos teórico-artísticos españoles de la Edad Moderna y del corpus textual informatizado (Atenea); en tercer lugar, ofrecer un protocolo de buenas prácticas, útil para todos aquellos grupos de investigación que quieran acometer proyectos de naturaleza similar. La sociedad digital plantea nuevas exigencias que hay que tener en cuenta: estándares y metadatos, normalización terminológica, flujos de navegación, estrategias de preservación digital, visualización a través de una interfaz gráfica, necesidades de interoperabilidad… Todo un conjunto de factores que el especialista debe conocer para desarrollar proyectos artísticos digitales con garantías de éxito y perdurabilidad.","2009","2013-08-14 16:31:25","2024-03-19 21:00:51","","","432","","","","","","","","","","Ediciones Trea","Gijón","Spanish","","","","","","","ZSCC: NoCitationData[s0]","","","","#nosource; Arte digital","","Rodríguez Ortega, Nuria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5A4NVDQJ","book","2014","","Humanidades Digitales: una aproximación transdisciplinar","","","","","http://www.janusdigital.es/fa/4656756780959093003595388/anexo2janus_completo_pub.pdf","","2014","2014-06-10 16:05:31","2024-03-19 21:00:51","","","","","","","","","","","","","SIELAE","A Coruña","","","","","","","","","","","","#nosource","","Baraibar, Álvaro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JG2DVI2S","book","2005","Borràs, Laura; Adell, Joan-Elies; Calefato, Patrizia; Canadell, Roger; Koskimaa, Raine; Izquierdo, Oriol; Clara Moll, Isabel; Terranova, Tiziana; Ollé, Manel; Pajares Tosca, Susana; Pinto, Rafaele; Torras, Meri; Vuillemin, Alain","Textualidades electrónicas: nuevos escenarios para la literatura","","","","","","","2005","2013-08-13 08:12:13","2024-03-19 21:00:51","","","283","","","","","","","","","","Editorial UOC","Barcelona","","","","","","","","ZSCC: 0000043[s0]","","","","#nosource; Hipertexto; Teoría","","Borràs, Laura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J8D9HSSE","book","2014","","Visibilidad y divulgación de la investigación desde las Humanidades Digitales. Experiencias y proyectos","","978-84-8081-412-6","","","http://www.unav.edu/publicacion/biblioteca-aurea-digital/BIADIG-22","El presente trabajo reúne iniciativas, proyectos y experiencias interesantes en los diferentes planos de este amplio contexto de la visibilidad y la difusión de la investigación en el ámbito de las Humanidades. En él se pone en común distintas experiencias, se comparte conocimientos y se da a conocer otras iniciativas, ya que en este campo de las Humanidades Digitales el valor ejemplarizante de los proyectos es muy importante. Así, el libro se ha organizado en cuatro áreas diferentes con su propia personalidad, pero vinculadas, como no podía ser de otro modo, entre sí: «Blogging académico, visibilidad y difusión de la investigación», «Revistas digitales», «Edición digital» y «Divulgación y Bibliotecas digitales».","2014","2014-04-18 14:06:36","2024-03-19 21:00:50","","","","","","","","","Biblioteca Áurea Digital","22","","","Servicio de Publicaciones de la Universidad de Navarra","","esp","","","","","","","00000","","","","#nosource; humanidades digitales; experiencias; proyectos","","Baraibar, Alvaro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RUK4I6M7","book","2016","Pulos, Alexis","Transnational contexts of culture, gender, class, and colonialism in play: video games in East Asia","","978-3-319-43816-0","","","","","2016","2017-03-22 15:52:18","2024-03-19 21:00:50","","","","","","","","Transnational contexts of culture, gender, class, and colonialism in play","East Asian popular culture","","","","Springer Science+Business Media","New York, NY","","","","","","Library of Congress ISBN","","00000","","","","#nosource","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XILLXN2K","book","2019","Clivaz, C.","Ecritures digitales. Digital Writing, Digital Scriptures","","978-90-04-40256-0","","","https://doi.org/10.1163/9789004402560_002","","2019","2021-07-11 14:49:05","2024-03-19 21:00:34","","","290","","1","1","","","Digital Biblical Studies","4","","","Brill","Leiden - Boston","Français, English","","","","","","","ZSCC: 0000006","","","","#nosource","","","","","","","","","","","","","","","","","","","","","1ª","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PZWDSUSS","book","2003","Vega, María José","Literatura hipertextual y teoría literaria","","","","","http://cv.uoc.edu/~04_999_01_u07/vega1.html","","2003","2013-08-13 08:12:13","2024-03-19 21:00:29","","","","","","","","","","","","","Marenostrum comunicación","Madrid","Spanish","","","","","","","00029","<p>The following values have no corresponding Zotero field:<br />JF - Aura Digital. Estudis de cibercultura hipertextual</p>","","","#nosource; Hipertexto; Teoría","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TYMBXGKW","book","2018","Salamanca López, Manuel Joaquín","Entornos Digitales: Humanidades y Ciencias Sociales en la Universidad Complutense de Madrid.","","978-607-98364-0-5","","","","","2018","2020-08-12 03:28:07","2024-03-19 21:00:20","","","169","","","","","","","","","","Red de Humanidades Digitales","Ciudad de México","Español","","","","","","","00000","","","","#nosource","","Romero López, María Dolores","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TNPWP764","book","2013","Kelly, T. Mills","Teaching History in the Digital Age","","978-0-472-02913-6","","","https://muse.jhu.edu/book/22708","Although many humanities scholars have been talking and writing about the transition to the digital age for more than a decade, only in the last few years have we seen a convergence of the factors that make this transition possible: the spread of sufficient infrastructure on campuses, the creation of truly massive databases of humanities content, and a generation of students that has never known a world without easy Internet access. Teaching History in the Digital Age serves as a guide for practitioners on how to fruitfully employ the transformative changes of digital media in the research, writing, and teaching of history. T. Mills Kelly synthesizes more than two decades of research in digital history, offering practical advice on how to make best use of the results of this synthesis in the classroom and new ways of thinking about pedagogy in the digital humanities.","2013","2020-08-12 03:28:08","2024-03-19 21:00:11","2018-04-11 17:46:06","","","","","","","","","","","","University of Michigan Press","","English","","","","","Project MUSE","","QID: Q60186757","","","","#nosource","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BMQZ497B","book","2014","Lupton, Deborah","Digital Sociology","","978-1-138-02276-8","","","http://gen.lib.rus.ec/book/index.php?md5=847c18ddca31ebb8bfb600cce3405975","","2014","2020-08-12 03:28:09","2024-03-19 21:00:10","2018-08-19 13:07:32","","","","","","","","","","","","Routledge","Londres & New York","","","","","","Library Genesis","","QID: Q96705951","","","","#nosource","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
